name,title,description,datatype,required
publicInterest,"Статистика запитуваності інформації, яка міститься в наборі даних, громадськістю","Вказується оціночна частота запитів громадськості щодо отримання даних, які містяться в наборі: раз на рік, кілька разів на рік, тощо.
Наприклад: раз на рік",string,True
govermentInterest,"Статистика запитуваності інформації, яка міститься в наборі даних, іншими державними органами та органами місцевого самоврядування","Вказується оціночна частота запитів інших державних органів, органів місцевого самоврядування щодо отримання даних, які містяться в наборі. Наприклад: раз на місяць",string,True
relation,"Опис зв’язків з іншими наборами даних, базами даних","Вказується, чи цей набір інформації інтегрований із іншими наборами інформації, архівами, базами даних тощо. 
Якщо так, то вказати із якими.
Наприклад: ні",string,False
format,Формат інформації (на цей момент),"Вказується формат, в якому зберігаються дані, або формат, в якому вони можуть вивантажуватись із бази даних або програмного забезпечення. Наприклад: CSV",string,True
structure,"Перелік полів, які містяться в файлі або базі даних","Для файлів (таблиць), реєстрів, ієрархічних даних вказується перелік полів.
Для реляційної бази даних, яка є частиною одного програмного комплексу, вказується назва таблиці та перелік полів, які в ній містяться. Назви вказуються через кому. Наприклад: ПІБ заявника, тема заяви, дата заяви",string,True
restrictedFields,"Перелік полів, які не можуть бути оприлюднені через те, що містять інформацію з обмеженим доступом","Для файлів (таблиць), реєстрів, ієрархічних даних вказується перелік полів.
Для реляційної бази даних, яка є частиною одного програмного комплексу, вказується назва таблиці та перелік полів, які в ній містяться. Назви вказуються через кому. 
Наприклад: ПІБ заявника",string,True
documentation,"Документація, яка є для цього набору даних або програмного забезпечення","Вказати наявність та опис документації, яка наявна для набору даних або програмного забезпечення. Якщо документація оприлюднена в мережі інтернет, додатково вказати посилання на документацію.
Наприклад: інструкція користувача",string,True
developerName,Назва розробника програмного забезпечення,Вказується назва розробника програмного забезпечення. Наприклад: ТОВ «Діловод солюшенс»,string,True
developerId,Ідентифікатор розробника програмного забезпечення,"Вказується код ЄДРПОУ розробника програмного забезпечення. Або інший індентифікатор відповідно до міжнародного законодавства у випадку, якщо розробник - нерезидент",string,True
dictionary,"Довідники, які доступні для набору даних","Вказується, чи створені для набору даних довідники (словники), стандарти, які містять перелік та опис значень атрибутів набору даних",string,True
size,"Розмір набору даних (Мб, Гб)","Вказується розмір набору даних, що зберігається в цифровому вигляді. Наприклад: 3 гб",string,True
resource,"Інформація про те, чи створено на основі набору даних аналітичні ресурси, інструменти тощо ","Вказується відома інформація про те, чи створено на основі даних будь, які аналітичні інструменти, рішення, додатки тощо. Якщо так то вказується їхня URL-адреса",anyURL,False
url,"Якщо набір оприлюднено, то надати посилання","Якщо дані із набору або бази даних оприлюднені або регулярно оприлюднюються, надати посилання",anyURL,False
